Date,Market,Open,Jodi,Close,Jodis,Pattis
29/11/2023,Rajdhani Night,690,54.0,167,,
30/11/2023,Rajdhani Night,126,99.0,379,,
01/12/2023,Rajdhani Night,366,55.0,168,,
04/12/2023,Rajdhani Night,458,74.0,400,,
05/12/2023,Rajdhani Night,570,26.0,600,,
06/12/2023,Rajdhani Night,248,47.0,179,,
07/12/2023,Rajdhani Night,570,24.0,257,,
08/12/2023,Rajdhani Night,247,37.0,340,,
11/12/2023,Rajdhani Night,478,94.0,347,,
12/12/2023,Rajdhani Night,288,83.0,445,,
13/12/2023,Rajdhani Night,238,34.0,347,,
14/12/2023,Rajdhani Night,350,87.0,278,,
15/12/2023,Rajdhani Night,156,28.0,477,,
18/12/2023,Rajdhani Night,144,94.0,680,,
19/12/2023,Rajdhani Night,167,47.0,377,,
20/12/2023,Rajdhani Night,689,30.0,145,,
21/12/2023,Rajdhani Night,678,15.0,500,,
22/12/2023,Rajdhani Night,247,38.0,189,,
25/12/2023,Rajdhani Night,445,37.0,179,,
26/12/2023,Rajdhani Night,129,28.0,170,,
27/12/2023,Rajdhani Night,136,9.0,234,,
28/12/2023,Rajdhani Night,689,30.0,389,,
29/12/2023,Rajdhani Night,699,42.0,200,,
01/01/2024,Rajdhani Night,138,22.0,499,,
02/01/2024,Rajdhani Night,990,86.0,169,,
03/01/2024,Rajdhani Night,170,85.0,357,,
04/01/2024,Rajdhani Night,236,18.0,189,,
05/01/2024,Rajdhani Night,589,22.0,660,,
08/01/2024,Rajdhani Night,699,47.0,368,,
09/01/2024,Rajdhani Night,167,41.0,678,,
10/01/2024,Rajdhani Night,399,17.0,458,,
11/01/2024,Rajdhani Night,280,9.0,135,,
12/01/2024,Rajdhani Night,255,25.0,500,,
15/01/2024,Rajdhani Night,234,90.0,235,,
16/01/2024,Rajdhani Night,380,12.0,228,,
17/01/2024,Rajdhani Night,235,1.0,344,,
18/01/2024,Rajdhani Night,570,21.0,678,,
19/01/2024,Rajdhani Night,348,52.0,679,,
22/01/2024,Rajdhani Night,120,33.0,256,,
23/01/2024,Rajdhani Night,178,64.0,789,,
24/01/2024,Rajdhani Night,166,31.0,579,,
25/01/2024,Rajdhani Night,150,68.0,170,,
29/01/2024,Rajdhani Night,779,38.0,170,,
30/01/2024,Rajdhani Night,117,95.0,230,,
31/01/2024,Rajdhani Night,589,24.0,789,,
01/02/2024,Rajdhani Night,270,90.0,479,,
02/02/2024,Rajdhani Night,259,60.0,299,,
05/02/2024,Rajdhani Night,340,77.0,359,,
06/02/2024,Rajdhani Night,660,22.0,679,,
07/02/2024,Rajdhani Night,567,83.0,670,,
08/02/2024,Rajdhani Night,480,28.0,260,,
09/02/2024,Rajdhani Night,359,72.0,129,,
12/02/2024,Rajdhani Night,389,3.0,580,,
13/02/2024,Rajdhani Night,556,60.0,677,,
14/02/2024,Rajdhani Night,120,36.0,880,,
15/02/2024,Rajdhani Night,370,7.0,449,,
16/02/2024,Rajdhani Night,347,45.0,357,,
19/02/2024,Rajdhani Night,123,60.0,460,,
20/02/2024,Rajdhani Night,579,11.0,669,,
21/02/2024,Rajdhani Night,349,60.0,226,,
22/02/2024,Rajdhani Night,126,91.0,155,,
23/02/2024,Rajdhani Night,179,77.0,467,,
26/02/2024,Rajdhani Night,346,38.0,459,,
27/02/2024,Rajdhani Night,279,84.0,590,,
28/02/2024,Rajdhani Night,490,36.0,367,,
29/02/2024,Rajdhani Night,368,79.0,144,,
01/03/2024,Rajdhani Night,469,91.0,137,,
04/03/2024,Rajdhani Night,458,79.0,270,,
05/03/2024,Rajdhani Night,570,23.0,247,,
06/03/2024,Rajdhani Night,800,86.0,600,,
07/03/2024,Rajdhani Night,278,74.0,338,,
08/03/2024,Rajdhani Night,170,86.0,556,,
11/03/2024,Rajdhani Night,150,68.0,260,,
12/03/2024,Rajdhani Night,147,25.0,690,,
13/03/2024,Rajdhani Night,567,85.0,258,,
14/03/2024,Rajdhani Night,890,79.0,450,,
15/03/2024,Rajdhani Night,470,17.0,179,,
18/03/2024,Rajdhani Night,133,76.0,358,,
19/03/2024,Rajdhani Night,470,13.0,490,,
20/03/2024,Rajdhani Night,247,34.0,239,,
21/03/2024,Rajdhani Night,267,56.0,169,,
22/03/2024,Rajdhani Night,889,51.0,579,,
26/03/2024,Rajdhani Night,128,18.0,116,,
27/03/2024,Rajdhani Night,157,31.0,470,,
28/03/2024,Rajdhani Night,170,83.0,120,,
29/03/2024,Rajdhani Night,366,55.0,140,,
01/04/2024,Rajdhani Night,347,48.0,350,,
02/04/2024,Rajdhani Night,236,14.0,400,,
03/04/2024,Rajdhani Night,360,91.0,489,,
04/04/2024,Rajdhani Night,223,77.0,458,,
05/04/2024,Rajdhani Night,460,9.0,667,,
08/04/2024,Rajdhani Night,680,43.0,238,,
09/04/2024,Rajdhani Night,167,41.0,380,,
10/04/2024,Rajdhani Night,122,54.0,239,,
11/04/2024,Rajdhani Night,136,2.0,345,,
12/04/2024,Rajdhani Night,268,63.0,670,,
15/04/2024,Rajdhani Night,236,16.0,240,,
16/04/2024,Rajdhani Night,338,40.0,280,,
17/04/2024,Rajdhani Night,247,32.0,480,,
18/04/2024,Rajdhani Night,170,80.0,145,,
19/04/2024,Rajdhani Night,344,13.0,238,,
22/04/2024,Rajdhani Night,480,28.0,459,,
23/04/2024,Rajdhani Night,290,18.0,189,,
24/04/2024,Rajdhani Night,390,29.0,450,,
25/04/2024,Rajdhani Night,446,48.0,279,,
26/04/2024,Rajdhani Night,334,5.0,267,,
29/04/2024,Rajdhani Night,246,21.0,245,,
30/04/2024,Rajdhani Night,248,49.0,360,,
01/05/2024,Rajdhani Night,560,14.0,446,,
02/05/2024,Rajdhani Night,140,56.0,466,,
03/05/2024,Rajdhani Night,168,52.0,156,,
06/05/2024,Rajdhani Night,370,5.0,230,,
07/05/2024,Rajdhani Night,149,46.0,178,,
08/05/2024,Rajdhani Night,577,96.0,349,,
09/05/2024,Rajdhani Night,245,18.0,134,,
10/05/2024,Rajdhani Night,169,64.0,266,,
13/05/2024,Rajdhani Night,130,42.0,570,,
14/05/2024,Rajdhani Night,177,50.0,127,,
15/05/2024,Rajdhani Night,125,80.0,190,,
16/05/2024,Rajdhani Night,389,8.0,558,,
17/05/2024,Rajdhani Night,147,20.0,280,,
20/05/2024,Rajdhani Night,789,40.0,136,,
21/05/2024,Rajdhani Night,499,21.0,489,,
22/05/2024,Rajdhani Night,480,25.0,140,,
23/05/2024,Rajdhani Night,679,27.0,278,,
24/05/2024,Rajdhani Night,466,63.0,247,,
27/05/2024,Rajdhani Night,235,8.0,125,,
28/05/2024,Rajdhani Night,267,51.0,579,,
29/05/2024,Rajdhani Night,134,87.0,278,,
30/05/2024,Rajdhani Night,122,57.0,467,,
31/05/2024,Rajdhani Night,459,81.0,227,,
03/06/2024,Rajdhani Night,179,72.0,138,,
04/06/2024,Rajdhani Night,390,20.0,370,,
05/06/2024,Rajdhani Night,780,53.0,670,,
06/06/2024,Rajdhani Night,455,41.0,137,,
07/06/2024,Rajdhani Night,168,55.0,267,,
10/06/2024,Rajdhani Night,680,41.0,579,,
11/06/2024,Rajdhani Night,230,58.0,477,,
12/06/2024,Rajdhani Night,234,97.0,269,,
13/06/2024,Rajdhani Night,277,66.0,169,,
14/06/2024,Rajdhani Night,257,47.0,359,,
17/06/2024,Rajdhani Night,270,99.0,289,,
18/06/2024,Rajdhani Night,134,85.0,348,,
19/06/2024,Rajdhani Night,479,1.0,227,,
20/06/2024,Rajdhani Night,370,8.0,279,,
21/06/2024,Rajdhani Night,490,39.0,469,,
24/06/2024,Rajdhani Night,688,25.0,249,,
25/06/2024,Rajdhani Night,900,93.0,580,,
26/06/2024,Rajdhani Night,366,57.0,250,,
27/06/2024,Rajdhani Night,579,13.0,300,,
28/06/2024,Rajdhani Night,480,23.0,670,,
01/07/2024,Rajdhani Night,256,37.0,188,,
02/07/2024,Rajdhani Night,240,67.0,890,,
03/07/2024,Rajdhani Night,290,11.0,678,,
04/07/2024,Rajdhani Night,457,61.0,579,,
05/07/2024,Rajdhani Night,359,78.0,369,,
08/07/2024,Rajdhani Night,470,12.0,228,,
09/07/2024,Rajdhani Night,568,98.0,440,,
10/07/2024,Rajdhani Night,467,77.0,890,,
11/07/2024,Rajdhani Night,778,23.0,490,,
12/07/2024,Rajdhani Night,247,33.0,256,,
15/07/2024,Rajdhani Night,160,77.0,278,,
16/07/2024,Rajdhani Night,445,38.0,134,,
17/07/2024,Rajdhani Night,590,49.0,478,,
18/07/2024,Rajdhani Night,480,27.0,340,,
19/07/2024,Rajdhani Night,588,17.0,890,,
22/07/2024,Rajdhani Night,134,81.0,579,,
23/07/2024,Rajdhani Night,279,82.0,138,,
24/07/2024,Rajdhani Night,690,51.0,489,,
25/07/2024,Rajdhani Night,400,45.0,140,,
26/07/2024,Rajdhani Night,379,98.0,369,,
29/07/2024,Rajdhani Night,445,39.0,289,,
30/07/2024,Rajdhani Night,247,34.0,446,,
31/07/2024,Rajdhani Night,230,58.0,990,,
01/08/2024,Rajdhani Night,236,12.0,246,,
02/08/2024,Rajdhani Night,238,31.0,579,,
05/08/2024,Rajdhani Night,360,91.0,100,,
06/08/2024,Rajdhani Night,669,12.0,589,,
07/08/2024,Rajdhani Night,280,8.0,134,,
08/08/2024,Rajdhani Night,590,45.0,339,,
09/08/2024,Rajdhani Night,123,67.0,359,,
12/08/2024,Rajdhani Night,150,67.0,890,,
13/08/2024,Rajdhani Night,589,27.0,269,,
14/08/2024,Rajdhani Night,226,3.0,166,,
16/08/2024,Rajdhani Night,290,16.0,349,,
19/08/2024,Rajdhani Night,235,6.0,367,,
20/08/2024,Rajdhani Night,557,71.0,236,,
21/08/2024,Rajdhani Night,460,6.0,880,,
22/08/2024,Rajdhani Night,550,1.0,380,,
23/08/2024,Rajdhani Night,580,39.0,126,,
26/08/2024,Rajdhani Night,125,82.0,589,,
27/08/2024,Rajdhani Night,140,53.0,445,,
28/08/2024,Rajdhani Night,233,80.0,479,,
29/08/2024,Rajdhani Night,157,33.0,580,,
30/08/2024,Rajdhani Night,133,75.0,140,,
02/09/2024,Rajdhani Night,280,5.0,690,,
03/09/2024,Rajdhani Night,225,98.0,233,,
04/09/2024,Rajdhani Night,467,77.0,160,,
05/09/2024,Rajdhani Night,600,68.0,116,,
06/09/2024,Rajdhani Night,158,42.0,570,,
09/09/2024,Rajdhani Night,800,83.0,157,,
10/09/2024,Rajdhani Night,459,84.0,789,,
11/09/2024,Rajdhani Night,460,7.0,359,,
12/09/2024,Rajdhani Night,356,48.0,189,,
13/09/2024,Rajdhani Night,334,4.0,130,,
16/09/2024,Rajdhani Night,134,80.0,569,,
17/09/2024,Rajdhani Night,347,41.0,560,,
18/09/2024,Rajdhani Night,789,46.0,178,,
19/09/2024,Rajdhani Night,169,67.0,160,,
20/09/2024,Rajdhani Night,235,8.0,350,,
23/09/2024,Rajdhani Night,160,79.0,478,,
24/09/2024,Rajdhani Night,140,57.0,458,,
25/09/2024,Rajdhani Night,568,90.0,578,,
26/09/2024,Rajdhani Night,127,0.0,226,,
27/09/2024,Rajdhani Night,112,49.0,360,,
30/09/2024,Rajdhani Night,680,42.0,679,,
01/10/2024,Rajdhani Night,146,13.0,247,,
02/10/2024,Rajdhani Night,177,56.0,259,,
03/10/2024,Rajdhani Night,488,8.0,260,,
04/10/2024,Rajdhani Night,266,47.0,557,,
07/10/2024,Rajdhani Night,238,39.0,270,,
08/10/2024,Rajdhani Night,250,70.0,578,,
09/10/2024,Rajdhani Night,189,84.0,167,,
10/10/2024,Rajdhani Night,146,10.0,479,,
11/10/2024,Rajdhani Night,899,67.0,179,,
14/10/2024,Rajdhani Night,100,11.0,344,,
15/10/2024,Rajdhani Night,235,4.0,257,,
16/10/2024,Rajdhani Night,158,45.0,690,,
17/10/2024,Rajdhani Night,460,1.0,489,,
18/10/2024,Rajdhani Night,580,33.0,166,,
21/10/2024,Rajdhani Night,130,43.0,490,,
22/10/2024,Rajdhani Night,699,42.0,778,,
23/10/2024,Rajdhani Night,589,21.0,335,,
24/10/2024,Rajdhani Night,138,29.0,126,,
25/10/2024,Rajdhani Night,560,18.0,990,,
06/11/2024,Rajdhani Night,560,11.0,245,,
07/11/2024,Rajdhani Night,225,95.0,140,,
08/11/2024,Rajdhani Night,180,94.0,149,,
11/11/2024,Rajdhani Night,690,58.0,800,,
12/11/2024,Rajdhani Night,239,44.0,455,,
13/11/2024,Rajdhani Night,890,72.0,138,,
14/11/2024,Rajdhani Night,490,30.0,145,,
15/11/2024,Rajdhani Night,580,31.0,128,,
18/11/2024,Rajdhani Night,199,99.0,117,,
19/11/2024,Rajdhani Night,370,2.0,147,,
20/11/2024,Rajdhani Night,133,79.0,126,,
21/11/2024,Rajdhani Night,246,27.0,368,,
22/11/2024,Rajdhani Night,349,60.0,299,,
25/11/2024,Rajdhani Night,339,50.0,569,,
26/11/2024,Rajdhani Night,130,45.0,357,,
27/11/2024,Rajdhani Night,400,44.0,680,,
28/11/2024,Rajdhani Night,133,75.0,366,,
29/11/2024,Rajdhani Night,789,49.0,234,,
02/12/2024,Rajdhani Night,690,50.0,136,,
03/12/2024,Rajdhani Night,156,22.0,390,,
04/12/2024,Rajdhani Night,560,16.0,277,,
05/12/2024,Rajdhani Night,116,82.0,237,,
06/12/2024,Rajdhani Night,346,36.0,349,,
09/12/2024,Rajdhani Night,370,3.0,166,,
10/12/2024,Rajdhani Night,249,52.0,570,,
11/12/2024,Rajdhani Night,348,58.0,468,,
12/12/2024,Rajdhani Night,256,30.0,569,,
13/12/2024,Rajdhani Night,299,8.0,189,,
16/12/2024,Rajdhani Night,456,52.0,679,,
17/12/2024,Rajdhani Night,157,31.0,380,,
18/12/2024,Rajdhani Night,990,89.0,469,,
19/12/2024,Rajdhani Night,115,77.0,458,,
20/12/2024,Rajdhani Night,269,76.0,259,,
23/12/2024,Rajdhani Night,567,83.0,779,,
24/12/2024,Rajdhani Night,780,54.0,789,,
25/12/2024,Rajdhani Night,468,89.0,450,,
26/12/2024,Rajdhani Night,469,92.0,156,,
27/12/2024,Rajdhani Night,660,24.0,338,,
30/12/2024,Rajdhani Night,147,22.0,345,,
31/12/2024,Rajdhani Night,590,40.0,136,,
01/01/2025,Rajdhani Night,790,60.0,479,,
02/01/2025,Rajdhani Night,489,13.0,247,,
03/01/2025,Rajdhani Night,267,54.0,680,,
06/01/2025,Rajdhani Night,155,16.0,178,,
07/01/2025,Rajdhani Night,578,0.0,190,,
08/01/2025,Rajdhani Night,448,62.0,345,,
09/01/2025,Rajdhani Night,280,4.0,257,,
10/01/2025,Rajdhani Night,245,19.0,234,,
13/01/2025,Rajdhani Night,249,58.0,567,,
14/01/2025,Rajdhani Night,355,32.0,570,,
15/01/2025,Rajdhani Night,339,53.0,238,,
16/01/2025,Rajdhani Night,123,68.0,558,,
17/01/2025,Rajdhani Night,480,27.0,160,,
20/01/2025,Rajdhani Night,129,23.0,689,,
21/01/2025,Rajdhani Night,489,11.0,579,,
22/01/2025,Rajdhani Night,128,16.0,457,,
23/01/2025,Rajdhani Night,469,98.0,378,,
24/01/2025,Rajdhani Night,337,34.0,158,,
27/01/2025,Rajdhani Night,356,47.0,467,,
28/01/2025,Rajdhani Night,128,17.0,160,,
29/01/2025,Rajdhani Night,588,15.0,456,,
30/01/2025,Rajdhani Night,137,19.0,234,,
31/01/2025,Rajdhani Night,267,57.0,179,,
03/02/2025,Rajdhani Night,456,55.0,889,,
04/02/2025,Rajdhani Night,278,79.0,270,,
05/02/2025,Rajdhani Night,100,15.0,348,,
06/02/2025,Rajdhani Night,239,43.0,580,,
07/02/2025,Rajdhani Night,569,8.0,224,,
10/02/2025,Rajdhani Night,690,51.0,245,,
11/02/2025,Rajdhani Night,379,93.0,355,,
12/02/2025,Rajdhani Night,380,15.0,113,,
13/02/2025,Rajdhani Night,138,27.0,359,,
14/02/2025,Rajdhani Night,880,64.0,248,,
17/02/2025,Rajdhani Night,160,76.0,277,,
18/02/2025,Rajdhani Night,123,65.0,230,,
19/02/2025,Rajdhani Night,557,74.0,356,,
20/02/2025,Rajdhani Night,134,87.0,124,,
21/02/2025,Rajdhani Night,455,45.0,780,,
24/02/2025,Rajdhani Night,357,58.0,233,,
25/02/2025,Rajdhani Night,134,85.0,249,,
26/02/2025,Rajdhani Night,118,6.0,123,,
27/02/2025,Rajdhani Night,145,4.0,770,,
28/02/2025,Rajdhani Night,379,97.0,250,,
03/03/2025,Rajdhani Night,269,79.0,180,,
04/03/2025,Rajdhani Night,137,11.0,236,,
05/03/2025,Rajdhani Night,499,21.0,560,,
06/03/2025,Rajdhani Night,269,76.0,169,,
07/03/2025,Rajdhani Night,280,0.0,370,,
10/03/2025,Rajdhani Night,348,52.0,156,,
11/03/2025,Rajdhani Night,400,48.0,468,,
12/03/2025,Rajdhani Night,147,25.0,456,,
13/03/2025,Rajdhani Night,158,41.0,335,,
17/03/2025,Rajdhani Night,156,28.0,116,,
18/03/2025,Rajdhani Night,400,44.0,590,,
19/03/2025,Rajdhani Night,690,55.0,348,,
20/03/2025,Rajdhani Night,225,96.0,240,,
21/03/2025,Rajdhani Night,450,94.0,239,,
24/03/2025,Rajdhani Night,140,57.0,188,,
25/03/2025,Rajdhani Night,120,36.0,457,,
26/03/2025,Rajdhani Night,570,21.0,399,,
27/03/2025,Rajdhani Night,147,28.0,369,,
28/03/2025,Rajdhani Night,227,17.0,359,,
31/03/2025,Rajdhani Night,770,40.0,578,,
01/04/2025,Rajdhani Night,467,70.0,280,,
02/04/2025,Rajdhani Night,235,2.0,156,,
03/04/2025,Rajdhani Night,277,68.0,170,,
04/04/2025,Rajdhani Night,258,53.0,337,,
07/04/2025,Rajdhani Night,147,27.0,179,,
08/04/2025,Rajdhani Night,330,62.0,499,,
09/04/2025,Rajdhani Night,459,81.0,380,,
10/04/2025,Rajdhani Night,236,17.0,340,,
11/04/2025,Rajdhani Night,369,83.0,148,,
14/04/2025,Rajdhani Night,115,72.0,129,,
15/04/2025,Rajdhani Night,269,71.0,236,,
16/04/2025,Rajdhani Night,170,82.0,156,,
17/04/2025,Rajdhani Night,445,39.0,270,,
18/04/2025,Rajdhani Night,590,46.0,349,,
21/04/2025,Rajdhani Night,122,54.0,158,,
22/04/2025,Rajdhani Night,134,86.0,899,,
23/04/2025,Rajdhani Night,458,77.0,188,,
24/04/2025,Rajdhani Night,890,74.0,248,,
25/04/2025,Rajdhani Night,257,44.0,239,,
28/04/2025,Rajdhani Night,238,37.0,269,,
29/04/2025,Rajdhani Night,169,62.0,246,,
30/04/2025,Rajdhani Night,346,38.0,800,,
01/05/2025,Rajdhani Night,147,22.0,110,,
02/05/2025,Rajdhani Night,128,13.0,120,,
05/05/2025,Rajdhani Night,360,91.0,236,,
06/05/2025,Rajdhani Night,348,51.0,128,,
07/05/2025,Rajdhani Night,445,34.0,167,,
08/05/2025,Rajdhani Night,248,48.0,260,,
09/05/2025,Rajdhani Night,344,10.0,127,,
12/05/2025,Rajdhani Night,257,48.0,233,,
13/05/2025,Rajdhani Night,279,84.0,770,,
14/05/2025,Rajdhani Night,270,98.0,440,,
27/12/2021,Main Bazar,239,40.0,569,,
28/12/2021,Main Bazar,256,39.0,667,,
29/12/2021,Main Bazar,249,52.0,147,,
30/12/2021,Main Bazar,270,96.0,448,,
31/12/2021,Main Bazar,260,86.0,466,,
03/01/2022,Main Bazar,334,2.0,688,,
04/01/2022,Main Bazar,366,52.0,237,,
05/01/2022,Main Bazar,170,86.0,349,,
06/01/2022,Main Bazar,135,94.0,590,,
07/01/2022,Main Bazar,134,82.0,589,,
10/01/2022,Main Bazar,446,44.0,347,,
11/01/2022,Main Bazar,678,18.0,288,,
12/01/2022,Main Bazar,190,0.0,578,,
13/01/2022,Main Bazar,489,15.0,249,,
14/01/2022,Main Bazar,120,35.0,348,,
17/01/2022,Main Bazar,270,94.0,167,,
18/01/2022,Main Bazar,367,66.0,790,,
19/01/2022,Main Bazar,146,18.0,279,,
20/01/2022,Main Bazar,789,43.0,229,,
21/01/2022,Main Bazar,380,18.0,116,,
24/01/2022,Main Bazar,378,82.0,688,,
25/01/2022,Main Bazar,579,16.0,349,,
27/01/2022,Main Bazar,245,10.0,226,,
28/01/2022,Main Bazar,146,17.0,458,,
31/01/2022,Main Bazar,580,36.0,240,,
01/02/2022,Main Bazar,267,50.0,136,,
02/02/2022,Main Bazar,355,30.0,569,,
03/02/2022,Main Bazar,689,37.0,700,,
04/02/2022,Main Bazar,566,76.0,123,,
07/02/2022,Main Bazar,570,24.0,158,,
08/02/2022,Main Bazar,237,21.0,470,,
09/02/2022,Main Bazar,689,38.0,170,,
10/02/2022,Main Bazar,570,22.0,499,,
11/02/2022,Main Bazar,349,68.0,369,,
14/02/2022,Main Bazar,258,51.0,678,,
15/02/2022,Main Bazar,335,10.0,136,,
16/02/2022,Main Bazar,168,55.0,267,,
17/02/2022,Main Bazar,256,30.0,370,,
18/02/2022,Main Bazar,247,35.0,456,,
21/02/2022,Main Bazar,569,0.0,127,,
22/02/2022,Main Bazar,445,37.0,359,,
23/02/2022,Main Bazar,680,47.0,458,,
24/02/2022,Main Bazar,179,70.0,136,,
25/02/2022,Main Bazar,388,95.0,799,,
28/02/2022,Main Bazar,116,84.0,167,,
01/03/2022,Main Bazar,790,69.0,180,,
02/03/2022,Main Bazar,259,65.0,267,,
03/03/2022,Main Bazar,790,67.0,557,,
04/03/2022,Main Bazar,780,56.0,457,,
07/03/2022,Main Bazar,378,88.0,350,,
08/03/2022,Main Bazar,590,44.0,248,,
09/03/2022,Main Bazar,158,48.0,477,,
10/03/2022,Main Bazar,166,35.0,799,,
11/03/2022,Main Bazar,457,64.0,167,,
14/03/2022,Main Bazar,338,49.0,270,,
15/03/2022,Main Bazar,339,59.0,478,,
16/03/2022,Main Bazar,688,27.0,458,,
17/03/2022,Main Bazar,278,72.0,246,,
21/03/2022,Main Bazar,567,82.0,237,,
22/03/2022,Main Bazar,690,59.0,289,,
23/03/2022,Main Bazar,480,25.0,140,,
24/03/2022,Main Bazar,389,6.0,259,,
25/03/2022,Main Bazar,240,64.0,248,,
28/03/2022,Main Bazar,489,19.0,234,,
29/03/2022,Main Bazar,156,20.0,226,,
30/03/2022,Main Bazar,280,7.0,160,,
31/03/2022,Main Bazar,400,46.0,330,,
01/04/2022,Main Bazar,789,42.0,200,,
04/04/2022,Main Bazar,780,51.0,290,,
05/04/2022,Main Bazar,240,67.0,160,,
06/04/2022,Main Bazar,226,3.0,157,,
07/04/2022,Main Bazar,455,43.0,238,,
08/04/2022,Main Bazar,225,92.0,480,,
11/04/2022,Main Bazar,127,3.0,670,,
12/04/2022,Main Bazar,150,61.0,236,,
13/04/2022,Main Bazar,680,46.0,240,,
14/04/2022,Main Bazar,148,32.0,200,,
15/04/2022,Main Bazar,167,47.0,890,,
18/04/2022,Main Bazar,188,72.0,237,,
19/04/2022,Main Bazar,468,84.0,167,,
20/04/2022,Main Bazar,133,70.0,145,,
21/04/2022,Main Bazar,458,70.0,460,,
22/04/2022,Main Bazar,134,89.0,568,,
25/04/2022,Main Bazar,179,78.0,990,,
26/04/2022,Main Bazar,190,3.0,238,,
27/04/2022,Main Bazar,160,75.0,258,,
28/04/2022,Main Bazar,245,13.0,599,,
29/04/2022,Main Bazar,135,96.0,150,,
02/05/2022,Main Bazar,568,96.0,330,,
03/05/2022,Main Bazar,138,22.0,390,,
04/05/2022,Main Bazar,280,1.0,344,,
05/05/2022,Main Bazar,670,37.0,890,,
06/05/2022,Main Bazar,227,19.0,577,,
09/05/2022,Main Bazar,470,12.0,246,,
10/05/2022,Main Bazar,334,9.0,568,,
11/05/2022,Main Bazar,330,60.0,280,,
12/05/2022,Main Bazar,130,44.0,158,,
13/05/2022,Main Bazar,346,32.0,688,,
16/05/2022,Main Bazar,359,75.0,140,,
17/05/2022,Main Bazar,118,7.0,340,,
18/05/2022,Main Bazar,377,78.0,468,,
19/05/2022,Main Bazar,166,33.0,229,,
20/05/2022,Main Bazar,235,0.0,569,,
23/05/2022,Main Bazar,470,13.0,689,,
24/05/2022,Main Bazar,290,13.0,148,,
25/05/2022,Main Bazar,389,2.0,156,,
26/05/2022,Main Bazar,670,36.0,367,,
27/05/2022,Main Bazar,490,30.0,127,,
30/05/2022,Main Bazar,470,16.0,790,,
31/05/2022,Main Bazar,590,45.0,267,,
01/06/2022,Main Bazar,358,64.0,680,,
02/06/2022,Main Bazar,557,72.0,778,,
03/06/2022,Main Bazar,480,21.0,669,,
06/06/2022,Main Bazar,360,99.0,559,,
07/06/2022,Main Bazar,345,21.0,236,,
08/06/2022,Main Bazar,400,46.0,880,,
09/06/2022,Main Bazar,247,30.0,334,,
10/06/2022,Main Bazar,168,57.0,377,,
13/06/2022,Main Bazar,460,7.0,133,,
14/06/2022,Main Bazar,344,15.0,140,,
15/06/2022,Main Bazar,128,16.0,150,,
16/06/2022,Main Bazar,247,33.0,580,,
17/06/2022,Main Bazar,448,61.0,236,,
20/06/2022,Main Bazar,230,53.0,346,,
21/06/2022,Main Bazar,158,41.0,399,,
22/06/2022,Main Bazar,160,70.0,677,,
23/06/2022,Main Bazar,568,94.0,590,,
24/06/2022,Main Bazar,290,14.0,220,,
27/06/2022,Main Bazar,255,23.0,148,,
28/06/2022,Main Bazar,150,68.0,279,,
29/06/2022,Main Bazar,227,13.0,490,,
30/06/2022,Main Bazar,478,91.0,560,,
01/07/2022,Main Bazar,278,79.0,388,,
04/07/2022,Main Bazar,268,66.0,349,,
05/07/2022,Main Bazar,445,32.0,688,,
06/07/2022,Main Bazar,470,16.0,349,,
07/07/2022,Main Bazar,790,63.0,238,,
08/07/2022,Main Bazar,590,45.0,140,,
11/07/2022,Main Bazar,160,73.0,148,,
12/07/2022,Main Bazar,379,91.0,245,,
13/07/2022,Main Bazar,570,27.0,269,,
14/07/2022,Main Bazar,139,36.0,178,,
15/07/2022,Main Bazar,389,4.0,446,,
18/07/2022,Main Bazar,340,71.0,588,,
19/07/2022,Main Bazar,246,26.0,349,,
20/07/2022,Main Bazar,136,4.0,239,,
21/07/2022,Main Bazar,237,21.0,669,,
22/07/2022,Main Bazar,248,49.0,559,,
25/07/2022,Main Bazar,577,99.0,568,,
26/07/2022,Main Bazar,190,5.0,249,,
27/07/2022,Main Bazar,367,60.0,370,,
28/07/2022,Main Bazar,240,69.0,180,,
29/07/2022,Main Bazar,179,77.0,458,,
01/08/2022,Main Bazar,267,57.0,700,,
02/08/2022,Main Bazar,126,96.0,880,,
03/08/2022,Main Bazar,490,38.0,170,,
04/08/2022,Main Bazar,136,3.0,157,,
05/08/2022,Main Bazar,679,20.0,460,,
08/08/2022,Main Bazar,177,50.0,136,,
09/08/2022,Main Bazar,158,42.0,138,,
10/08/2022,Main Bazar,257,42.0,138,,
11/08/2022,Main Bazar,199,98.0,369,,
12/08/2022,Main Bazar,660,28.0,279,,
16/08/2022,Main Bazar,588,12.0,589,,
17/08/2022,Main Bazar,135,94.0,770,,
18/08/2022,Main Bazar,690,51.0,344,,
19/08/2022,Main Bazar,179,79.0,126,,
22/08/2022,Main Bazar,166,33.0,120,,
23/08/2022,Main Bazar,568,99.0,559,,
24/08/2022,Main Bazar,236,19.0,199,,
25/08/2022,Main Bazar,133,79.0,900,,
26/08/2022,Main Bazar,349,69.0,559,,
29/08/2022,Main Bazar,358,68.0,378,,
30/08/2022,Main Bazar,349,67.0,179,,
31/08/2022,Main Bazar,247,38.0,170,,
01/09/2022,Main Bazar,348,50.0,127,,
02/09/2022,Main Bazar,366,53.0,139,,
05/09/2022,Main Bazar,136,1.0,146,,
06/09/2022,Main Bazar,359,72.0,778,,
07/09/2022,Main Bazar,269,74.0,257,,
08/09/2022,Main Bazar,249,54.0,356,,
