Market,Date,Open,Jodi,Close,Patti,Posted,day_of_week,is_weekend,open_sum,close_sum,mirror_open,mirror_close,reverse_jodi,is_holiday,prev_jodi_distance
Milan Night,26/04/2024,240,65,168,,,Friday,False,6.0,15.0,759,831,56,False,31.0
Rajdhani Day,26/04/2024,226,5,230,,,Friday,False,10.0,5.0,773,769,50,False,38.0
Rajdhani Night,26/04/2024,334,5,267,,,Friday,False,10.0,15.0,665,732,50,False,7.0
Time Bazar,26/04/2024,399,13,337,,,Friday,False,21.0,13.0,600,662,31,False,34.0
Kalyan,26/04/2025,257,46,268,,,Saturday,True,14.0,16.0,742,731,64,False,21.0
Milan Day,26/04/2025,289,90,136,,,Saturday,True,19.0,10.0,710,863,9,False,59.0
Milan Night,26/04/2025,126,94,149,,,Saturday,True,9.0,14.0,873,850,49,False,29.0
Rajdhani Day,26/04/2025,460,2,237,,,Saturday,True,10.0,12.0,539,762,20,False,3.0
Time Bazar,26/04/2025,350,85,159,,,Saturday,True,8.0,15.0,649,840,58,False,72.0
Rajdhani Day,26/05/2018,450,92,138,,,Saturday,True,9.0,12.0,549,861,29,False,90.0
Rajdhani Day,26/05/2020,120,34,248,,,Tuesday,False,3.0,14.0,879,751,43,False,58.0
Kalyan,26/05/2021,110,29,135,,,Wednesday,False,2.0,9.0,889,864,92,False,17.0
Rajdhani Day,26/05/2021,126,90,299,,,Wednesday,False,9.0,20.0,873,700,9,False,56.0
Rajdhani Night,26/05/2021,257,47,250,,,Wednesday,False,14.0,7.0,742,749,74,False,42.0
Time Bazar,26/05/2021,149,46,330,,,Wednesday,False,14.0,6.0,850,669,64,False,39.0
Kalyan,26/05/2022,479,5,230,,,Thursday,False,20.0,5.0,520,769,50,False,24.0
Main Bazar,26/05/2022,670,36,367,,,Thursday,False,13.0,16.0,329,632,63,False,22.0
Milan Night,26/05/2022,489,13,580,,,Thursday,False,21.0,13.0,510,419,31,False,81.0
Rajdhani Day,26/05/2022,115,73,490,,,Thursday,False,7.0,13.0,884,509,37,False,17.0
Rajdhani Night,26/05/2022,250,78,170,,,Thursday,False,7.0,8.0,749,829,87,False,31.0
Time Bazar,26/05/2022,446,46,123,,,Thursday,False,14.0,6.0,553,876,64,False,0.0
Kalyan,26/05/2023,348,56,169,,,Friday,False,15.0,16.0,651,830,65,False,51.0
Main Bazar,26/05/2023,678,13,238,,,Friday,False,21.0,13.0,321,761,31,False,23.0
Milan Day,26/05/2023,260,82,480,,,Friday,False,8.0,12.0,739,519,28,False,8.0
Milan Night,26/05/2023,258,57,269,,,Friday,False,15.0,17.0,741,730,75,False,44.0
Rajdhani Day,26/05/2023,128,15,230,,,Friday,False,11.0,5.0,871,769,51,False,58.0
Rajdhani Night,26/05/2023,345,20,389,,,Friday,False,12.0,20.0,654,610,2,False,58.0
Time Bazar,26/05/2023,258,59,180,,,Friday,False,15.0,9.0,741,819,95,False,13.0
Rajdhani Day,26/06/2018,690,50,578,,,Tuesday,False,15.0,20.0,309,421,5,False,35.0
Rajdhani Day,26/06/2019,899,60,460,,,Wednesday,False,26.0,10.0,100,539,6,False,10.0
Rajdhani Day,26/06/2020,166,33,157,,,Friday,False,13.0,13.0,833,842,33,False,27.0
Kalyan,26/06/2021,267,53,670,,,Saturday,True,15.0,13.0,732,329,35,False,3.0
Rajdhani Day,26/06/2021,227,14,149,,,Saturday,True,11.0,14.0,772,850,41,False,19.0
Time Bazar,26/06/2021,367,64,446,,,Saturday,True,16.0,14.0,632,553,46,False,5.0
Kalyan,26/06/2023,122,55,889,,,Monday,False,5.0,25.0,877,110,55,False,2.0
Main Bazar,26/06/2023,568,99,225,,,Monday,False,19.0,9.0,431,774,99,False,86.0
Milan Day,26/06/2023,249,57,223,,,Monday,False,15.0,7.0,750,776,75,False,25.0
Milan Night,26/06/2023,144,99,289,,,Monday,False,9.0,19.0,855,710,99,False,42.0
Rajdhani Day,26/06/2023,560,13,120,,,Monday,False,11.0,3.0,439,879,31,False,1.0
Rajdhani Night,26/06/2023,367,61,678,,,Monday,False,16.0,21.0,632,321,16,False,41.0
Time Bazar,26/06/2023,236,10,190,,,Monday,False,11.0,10.0,763,809,1,False,54.0
Kalyan,26/06/2024,349,64,149,,,Wednesday,False,16.0,14.0,650,850,46,False,9.0
Main Bazar,26/06/2024,780,52,589,,,Wednesday,False,15.0,22.0,219,410,25,False,47.0
Milan Day,26/06/2024,337,34,167,,,Wednesday,False,13.0,14.0,662,832,43,False,23.0
Milan Night,26/06/2024,779,31,588,,,Wednesday,False,23.0,21.0,220,411,13,False,68.0
Rajdhani Day,26/06/2024,123,64,590,,,Wednesday,False,6.0,14.0,876,409,46,False,51.0
Rajdhani Night,26/06/2024,366,57,250,,,Wednesday,False,15.0,7.0,633,749,75,False,4.0
Time Bazar,26/06/2024,250,78,369,,,Wednesday,False,7.0,18.0,749,630,87,False,68.0
Rajdhani Day,26/07/2018,589,20,389,,,Thursday,False,22.0,20.0,410,610,2,False,44.0
Rajdhani Day,26/07/2019,279,87,278,,,Friday,False,18.0,17.0,720,721,78,False,67.0
Kalyan,26/07/2021,367,65,690,,,Monday,False,16.0,15.0,632,309,56,False,1.0
Rajdhani Day,26/07/2021,778,28,279,,,Monday,False,22.0,18.0,221,720,82,False,59.0
Rajdhani Night,26/07/2021,340,78,459,,,Monday,False,7.0,18.0,659,540,87,False,21.0
Time Bazar,26/07/2021,188,75,357,,,Monday,False,17.0,15.0,811,642,57,False,3.0
Kalyan,26/07/2022,146,14,338,,,Tuesday,False,11.0,14.0,853,661,41,False,51.0
Main Bazar,26/07/2022,190,5,249,,,Tuesday,False,10.0,15.0,809,750,50,False,47.0
Milan Night,26/07/2022,227,17,179,,,Tuesday,False,11.0,17.0,772,820,71,False,14.0
Rajdhani Day,26/07/2022,799,50,569,,,Tuesday,False,25.0,20.0,200,430,5,False,22.0
Rajdhani Night,26/07/2022,270,92,570,,,Tuesday,False,9.0,12.0,729,429,29,False,14.0
Time Bazar,26/07/2022,569,9,360,,,Tuesday,False,20.0,9.0,430,639,90,False,66.0
Kalyan,26/07/2023,224,83,157,,,Wednesday,False,8.0,13.0,775,842,38,False,69.0
Main Bazar,26/07/2023,246,24,239,,,Wednesday,False,12.0,14.0,753,760,42,False,19.0
Milan Day,26/07/2023,238,30,190,,,Wednesday,False,13.0,10.0,761,809,3,False,4.0
Milan Night,26/07/2023,225,99,289,,,Wednesday,False,9.0,19.0,774,710,99,False,82.0
Rajdhani Day,26/07/2023,245,16,268,,,Wednesday,False,11.0,16.0,754,731,61,False,34.0
Rajdhani Night,26/07/2023,366,57,467,,,Wednesday,False,15.0,17.0,633,532,75,False,35.0
Time Bazar,26/07/2023,470,11,137,,,Wednesday,False,11.0,11.0,529,862,11,False,2.0
Kalyan,26/07/2024,256,39,234,,,Friday,False,13.0,9.0,743,765,93,False,44.0
Main Bazar,26/07/2024,588,13,148,,,Friday,False,21.0,13.0,411,851,31,False,11.0
Milan Day,26/07/2024,480,20,370,,,Friday,False,12.0,10.0,519,629,2,False,10.0
Milan Night,26/07/2024,450,90,190,,,Friday,False,9.0,10.0,549,809,9,False,9.0
Rajdhani Day,26/07/2024,340,74,446,,,Friday,False,7.0,14.0,659,553,47,False,58.0
Rajdhani Night,26/07/2024,379,98,369,,,Friday,False,19.0,18.0,620,630,89,False,41.0
Time Bazar,26/07/2024,788,34,455,,,Friday,False,23.0,14.0,211,544,43,False,23.0
Rajdhani Day,26/08/2019,390,29,135,,,Monday,False,12.0,9.0,609,864,92,False,45.0
Rajdhani Day,26/08/2020,113,59,360,,,Wednesday,False,5.0,9.0,886,639,95,False,30.0
Kalyan,26/08/2021,679,24,248,,,Thursday,False,22.0,14.0,320,751,42,False,15.0
Rajdhani Day,26/08/2021,469,94,590,,,Thursday,False,19.0,14.0,530,409,49,False,35.0
Rajdhani Night,26/08/2021,569,4,356,,,Thursday,False,20.0,14.0,430,643,40,False,94.0
Time Bazar,26/08/2021,579,17,340,,,Thursday,False,21.0,7.0,420,659,71,False,17.0
Kalyan,26/08/2022,350,81,146,,,Friday,False,8.0,11.0,649,853,18,False,57.0
Main Bazar,26/08/2022,349,69,559,,,Friday,False,16.0,19.0,650,440,96,False,56.0
Milan Day,26/08/2022,146,17,124,,,Friday,False,11.0,7.0,853,875,71,False,3.0
Milan Night,26/08/2022,478,97,458,,,Friday,False,19.0,17.0,521,541,79,False,7.0
Rajdhani Day,26/08/2022,356,47,340,,,Friday,False,14.0,7.0,643,659,74,False,47.0
Rajdhani Night,26/08/2022,399,13,166,,,Friday,False,21.0,13.0,600,833,31,False,9.0
Time Bazar,26/08/2022,588,14,257,,,Friday,False,21.0,14.0,411,742,41,False,3.0
Kalyan,26/08/2023,240,67,269,,,Saturday,True,6.0,17.0,759,730,76,False,14.0
Milan Day,26/08/2023,245,15,249,,,Saturday,True,11.0,15.0,754,750,51,False,2.0
Milan Night,26/08/2023,770,40,488,,,Saturday,True,14.0,20.0,229,511,4,False,57.0
Rajdhani Day,26/08/2023,446,45,230,,,Saturday,True,14.0,5.0,553,769,54,False,2.0
Time Bazar,26/08/2023,470,11,146,,,Saturday,True,11.0,11.0,529,853,11,False,3.0
Kalyan,26/08/2024,129,28,116,,,Monday,False,12.0,8.0,870,883,82,False,39.0
Main Bazar,26/08/2024,180,93,670,,,Monday,False,9.0,13.0,819,329,39,False,24.0
Milan Day,26/08/2024,118,1,560,,,Monday,False,10.0,11.0,881,439,10,False,14.0
Milan Night,26/08/2024,578,4,356,,,Monday,False,20.0,14.0,421,643,40,False,36.0
Rajdhani Day,26/08/2024,560,11,290,,,Monday,False,11.0,11.0,439,709,11,False,34.0
Rajdhani Night,26/08/2024,125,82,589,,,Monday,False,8.0,22.0,874,410,28,False,69.0
Time Bazar,26/08/2024,159,55,690,,,Monday,False,15.0,15.0,840,309,55,False,44.0
Rajdhani Day,26/09/2018,259,61,290,,,Wednesday,False,16.0,11.0,740,709,16,False,50.0
Rajdhani Day,26/09/2019,899,65,500,,,Thursday,False,26.0,5.0,100,499,56,False,4.0
Rajdhani Day,26/09/2020,170,85,780,,,Saturday,True,8.0,15.0,829,219,58,False,20.0
Time Bazar,26/09/2021,136,1,489,,,Sunday,True,10.0,21.0,863,510,10,False,54.0
Kalyan,26/09/2022,488,4,149,,,Monday,False,20.0,14.0,511,850,40,False,24.0
Main Bazar,26/09/2022,579,18,567,,,Monday,False,21.0,18.0,420,432,81,False,75.0
Milan Day,26/09/2022,115,79,199,,,Monday,False,7.0,19.0,884,800,97,False,78.0
Milan Night,26/09/2022,339,51,245,,,Monday,False,15.0,11.0,660,754,15,False,47.0
Rajdhani Day,26/09/2022,148,30,190,,,Monday,False,13.0,10.0,851,809,3,False,55.0
Rajdhani Night,26/09/2022,118,0,479,,,Monday,False,10.0,20.0,881,520,0,False,82.0
Time Bazar,26/09/2022,169,63,229,,,Monday,False,16.0,13.0,830,770,36,False,62.0
Kalyan,26/09/2023,367,60,235,,,Tuesday,False,16.0,10.0,632,764,6,False,56.0
Main Bazar,26/09/2023,134,86,169,,,Tuesday,False,8.0,16.0,865,830,68,False,68.0
Milan Day,26/09/2023,356,48,468,,,Tuesday,False,14.0,18.0,643,531,84,False,31.0
Milan Night,26/09/2023,380,15,780,,,Tuesday,False,11.0,15.0,619,219,51,False,36.0
Rajdhani Day,26/09/2023,244,8,288,,,Tuesday,False,10.0,18.0,755,711,80,False,22.0
Rajdhani Night,26/09/2023,114,63,238,,,Tuesday,False,6.0,13.0,885,761,36,False,63.0
Time Bazar,26/09/2023,489,16,790,,,Tuesday,False,21.0,16.0,510,209,61,False,47.0
Kalyan,26/09/2024,179,70,235,,,Thursday,False,17.0,10.0,820,764,7,False,10.0
Main Bazar,26/09/2024,369,82,138,,,Thursday,False,18.0,12.0,630,861,28,False,4.0
Milan Day,26/09/2024,690,55,177,,,Thursday,False,15.0,15.0,309,822,55,False,7.0
Milan Night,26/09/2024,700,74,680,,,Thursday,False,7.0,14.0,299,319,47,False,59.0
Rajdhani Day,26/09/2024,257,40,136,,,Thursday,False,14.0,10.0,742,863,4,False,32.0
Rajdhani Night,26/09/2024,127,0,226,,,Thursday,False,10.0,10.0,872,773,0,False,63.0
Time Bazar,26/09/2024,369,89,270,,,Thursday,False,18.0,9.0,630,729,98,False,73.0
Rajdhani Day,26/10/2018,140,56,556,,,Friday,False,5.0,16.0,859,443,65,False,16.0
Rajdhani Day,26/10/2020,124,71,137,,,Monday,False,7.0,11.0,875,862,17,False,15.0
Kalyan,26/10/2021,236,16,259,,,Tuesday,False,11.0,16.0,763,740,61,False,54.0
Rajdhani Day,26/10/2021,134,89,180,,,Tuesday,False,8.0,9.0,865,819,98,False,18.0
Rajdhani Night,26/10/2021,245,11,335,,,Tuesday,False,11.0,11.0,754,664,11,False,11.0
Time Bazar,26/10/2021,790,60,334,,,Tuesday,False,16.0,10.0,209,665,6,False,29.0
Kalyan,26/10/2023,160,73,779,,,Thursday,False,7.0,23.0,839,220,37,False,57.0
Main Bazar,26/10/2023,247,35,159,,,Thursday,False,13.0,15.0,752,840,53,False,47.0
Milan Day,26/10/2023,125,80,479,,,Thursday,False,8.0,20.0,874,520,8,False,25.0
Milan Night,26/10/2023,578,2,336,,,Thursday,False,20.0,12.0,421,663,20,False,72.0
Rajdhani Day,26/10/2023,238,31,137,,,Thursday,False,13.0,11.0,761,862,13,False,58.0
Rajdhani Night,26/10/2023,399,12,138,,,Thursday,False,21.0,12.0,600,861,21,False,1.0
Time Bazar,26/10/2023,157,36,259,,,Thursday,False,13.0,16.0,842,740,63,False,24.0
Kalyan,26/10/2024,456,56,367,,,Saturday,True,15.0,16.0,543,632,65,False,17.0
Milan Day,26/10/2024,130,44,112,,,Saturday,True,4.0,4.0,869,887,44,False,36.0
Milan Night,26/10/2024,145,9,289,,,Saturday,True,10.0,19.0,854,710,90,False,7.0
Rajdhani Day,26/10/2024,270,91,380,,,Saturday,True,9.0,11.0,729,619,19,False,60.0
Time Bazar,26/10/2024,590,41,119,,,Saturday,True,14.0,11.0,409,880,14,False,5.0
Rajdhani Day,26/11/2018,359,72,246,,,Monday,False,17.0,12.0,640,753,27,False,19.0
Rajdhani Day,26/11/2019,335,12,129,,,Tuesday,False,11.0,12.0,664,870,21,False,60.0
Rajdhani Day,26/11/2020,367,66,123,,,Thursday,False,16.0,6.0,632,876,66,False,54.0
Kalyan,26/11/2021,469,93,580,,,Friday,False,19.0,13.0,530,419,39,False,37.0
Rajdhani Day,26/11/2021,266,43,670,,,Friday,False,14.0,13.0,733,329,34,False,23.0
Rajdhani Night,26/11/2021,139,39,667,,,Friday,False,13.0,19.0,860,332,93,False,27.0
Time Bazar,26/11/2021,389,3,580,,,Friday,False,20.0,13.0,610,419,30,False,38.0
Kalyan,26/11/2022,248,49,135,,,Saturday,True,14.0,9.0,751,864,94,False,44.0
Milan Day,26/11/2022,689,34,130,,,Saturday,True,23.0,4.0,310,869,43,False,10.0
Milan Night,26/11/2022,990,85,258,,,Saturday,True,18.0,15.0,9,741,58,False,76.0
Rajdhani Day,26/11/2022,334,7,458,,,Saturday,True,10.0,17.0,665,541,70,False,36.0
Time Bazar,26/11/2022,279,85,447,,,Saturday,True,18.0,15.0,720,552,58,False,82.0
Kalyan,26/11/2024,346,34,400,,,Tuesday,False,13.0,4.0,653,599,43,False,15.0
Main Bazar,26/11/2024,136,5,113,,,Tuesday,False,10.0,5.0,863,886,50,False,30.0
Milan Day,26/11/2024,279,81,146,,,Tuesday,False,18.0,11.0,720,853,18,False,47.0
Milan Night,26/11/2024,349,62,237,,,Tuesday,False,16.0,12.0,650,762,26,False,23.0
Rajdhani Day,26/11/2024,580,38,459,,,Tuesday,False,13.0,18.0,419,540,83,False,31.0
Rajdhani Night,26/11/2024,130,45,357,,,Tuesday,False,4.0,15.0,869,642,54,False,6.0
Time Bazar,26/11/2024,678,12,138,,,Tuesday,False,21.0,12.0,321,861,21,False,73.0
Rajdhani Day,26/12/2018,550,3,670,,,Wednesday,False,10.0,13.0,449,329,30,False,35.0
Rajdhani Day,26/12/2019,390,29,379,,,Thursday,False,12.0,19.0,609,620,92,False,26.0
Rajdhani Day,26/12/2020,779,35,690,,,Saturday,True,23.0,15.0,220,309,53,False,6.0
Time Bazar,26/12/2021,156,25,799,,,Sunday,True,12.0,25.0,843,200,52,False,13.0
Kalyan,26/12/2022,478,94,680,,,Monday,False,19.0,14.0,521,319,49,False,60.0
Main Bazar,26/12/2022,448,66,349,,,Monday,False,16.0,16.0,551,650,66,False,61.0
Milan Day,26/12/2022,257,44,248,,,Monday,False,14.0,14.0,742,751,44,False,37.0
Milan Night,26/12/2022,257,45,447,,,Monday,False,14.0,15.0,742,552,54,False,17.0
Rajdhani Day,26/12/2022,567,85,249,,,Monday,False,18.0,15.0,432,750,58,False,50.0
Rajdhani Night,26/12/2022,346,34,239,,,Monday,False,13.0,14.0,653,760,43,False,11.0
Time Bazar,26/12/2022,468,81,245,,,Monday,False,18.0,11.0,531,754,18,False,56.0
Kalyan,26/12/2023,677,2,589,,,Tuesday,False,20.0,22.0,322,410,20,False,92.0
Main Bazar,26/12/2023,220,48,459,,,Tuesday,False,4.0,18.0,779,540,84,False,18.0
Milan Day,26/12/2023,240,63,247,,,Tuesday,False,6.0,13.0,759,752,36,False,19.0
Milan Night,26/12/2023,467,75,113,,,Tuesday,False,17.0,5.0,532,886,57,False,30.0
Rajdhani Day,26/12/2023,189,87,115,,,Tuesday,False,18.0,7.0,810,884,78,False,2.0
Rajdhani Night,26/12/2023,129,28,170,,,Tuesday,False,12.0,8.0,870,829,82,False,6.0
Time Bazar,26/12/2023,234,92,156,,,Tuesday,False,9.0,12.0,765,843,29,False,11.0
Kalyan,26/12/2024,116,85,780,,,Thursday,False,8.0,15.0,883,219,58,False,83.0
Main Bazar,26/12/2024,699,45,799,,,Thursday,False,24.0,25.0,300,200,54,False,3.0
Milan Day,26/12/2024,159,51,560,,,Thursday,False,15.0,11.0,840,439,15,False,12.0
Milan Night,26/12/2024,147,27,890,,,Thursday,False,12.0,17.0,852,109,72,False,48.0
Rajdhani Day,26/12/2024,360,95,177,,,Thursday,False,9.0,15.0,639,822,59,False,8.0
Rajdhani Night,26/12/2024,469,92,156,,,Thursday,False,19.0,12.0,530,843,29,False,64.0
Time Bazar,26/12/2024,120,33,256,,,Thursday,False,3.0,13.0,879,743,33,False,59.0
Rajdhani Day,27/01/2020,169,64,158,,,Monday,False,16.0,14.0,830,841,46,False,31.0
Kalyan,27/01/2021,569,2,480,,,Wednesday,False,20.0,12.0,430,519,20,False,83.0
Rajdhani Day,27/01/2021,226,5,159,,,Wednesday,False,10.0,15.0,773,840,50,False,59.0
Rajdhani Night,27/01/2021,557,78,279,,,Wednesday,False,17.0,18.0,442,720,87,False,14.0
Time Bazar,27/01/2021,490,34,149,,,Wednesday,False,13.0,14.0,509,850,43,False,1.0
Kalyan,27/01/2022,569,8,260,,,Thursday,False,20.0,8.0,430,739,80,False,6.0
Main Bazar,27/01/2022,245,10,226,,,Thursday,False,11.0,10.0,754,773,1,False,35.0
Milan Night,27/01/2022,250,76,123,,,Thursday,False,7.0,6.0,749,876,67,False,49.0
Rajdhani Day,27/01/2022,138,27,359,,,Thursday,False,12.0,17.0,861,640,72,False,22.0
Rajdhani Night,27/01/2022,112,46,169,,,Thursday,False,4.0,16.0,887,830,64,False,32.0
Time Bazar,27/01/2022,580,36,259,,,Thursday,False,13.0,16.0,419,740,63,False,2.0
Kalyan,27/01/2023,279,89,568,,,Friday,False,18.0,19.0,720,431,98,False,81.0
Main Bazar,27/01/2023,248,40,668,,,Friday,False,14.0,20.0,751,331,4,False,30.0
Milan Day,27/01/2023,127,9,478,,,Friday,False,10.0,19.0,872,521,90,False,42.0
Milan Night,27/01/2023,459,80,370,,,Friday,False,18.0,10.0,540,629,8,False,4.0
Rajdhani Day,27/01/2023,900,91,588,,,Friday,False,9.0,21.0,99,411,19,False,64.0
Rajdhani Night,27/01/2023,167,40,370,,,Friday,False,14.0,10.0,832,629,4,False,6.0
Time Bazar,27/01/2023,144,96,259,,,Friday,False,9.0,16.0,855,740,69,False,60.0
Kalyan,27/01/2024,237,20,145,,,Saturday,True,12.0,10.0,762,854,2,False,69.0
Milan Day,27/01/2024,118,2,129,,,Saturday,True,10.0,12.0,881,870,20,False,7.0
Milan Night,27/01/2024,789,44,789,,,Saturday,True,24.0,24.0,210,210,44,False,36.0
Rajdhani Day,27/01/2024,570,21,344,,,Saturday,True,12.0,11.0,429,655,12,False,70.0
Time Bazar,27/01/2024,166,33,148,,,Saturday,True,13.0,13.0,833,851,33,False,63.0
Kalyan,27/01/2025,289,96,349,,,Monday,False,19.0,16.0,710,650,69,False,76.0
Main Bazar,27/01/2025,358,66,457,,,Monday,False,16.0,16.0,641,542,66,False,26.0
Milan Day,27/01/2025,679,22,110,,,Monday,False,22.0,2.0,320,889,22,False,20.0
Milan Night,27/01/2025,569,8,134,,,Monday,False,20.0,8.0,430,865,80,False,36.0
Rajdhani Day,27/01/2025,150,63,148,,,Monday,False,6.0,13.0,849,851,36,False,42.0
Rajdhani Night,27/01/2025,356,47,467,,,Monday,False,14.0,17.0,643,532,74,False,7.0
Time Bazar,27/01/2025,880,67,377,,,Monday,False,16.0,17.0,119,622,76,False,34.0
Rajdhani Day,27/02/2018,679,22,156,,,Tuesday,False,22.0,12.0,320,843,22,False,41.0
Rajdhani Day,27/02/2019,780,51,489,,,Wednesday,False,15.0,21.0,219,510,15,False,29.0
Rajdhani Day,27/02/2020,445,30,569,,,Thursday,False,13.0,20.0,554,430,3,False,21.0
Kalyan,27/02/2021,449,72,138,,,Saturday,True,17.0,12.0,550,861,27,False,24.0
Rajdhani Day,27/02/2021,334,7,223,,,Saturday,True,10.0,7.0,665,776,70,False,23.0
Time Bazar,27/02/2021,390,21,335,,,Saturday,True,12.0,11.0,609,664,12,False,46.0
Kalyan,27/02/2023,168,51,489,,,Monday,False,15.0,21.0,831,510,15,False,21.0
Main Bazar,27/02/2023,278,75,780,,,Monday,False,17.0,15.0,721,219,57,False,9.0
Milan Day,27/02/2023,237,26,114,,,Monday,False,12.0,6.0,762,885,62,False,4.0
Milan Night,27/02/2023,488,0,460,,,Monday,False,20.0,10.0,511,539,0,False,8.0
Rajdhani Day,27/02/2023,450,92,138,,,Monday,False,9.0,12.0,549,861,29,False,85.0
Rajdhani Night,27/02/2023,146,18,189,,,Monday,False,11.0,18.0,853,810,81,False,29.0
Time Bazar,27/02/2023,117,98,369,,,Monday,False,9.0,18.0,882,630,89,False,77.0
Kalyan,27/02/2024,668,8,378,,,Tuesday,False,20.0,18.0,331,621,80,False,43.0
Main Bazar,27/02/2024,460,4,257,,,Tuesday,False,10.0,14.0,539,742,40,False,71.0
Milan Day,27/02/2024,118,8,477,,,Tuesday,False,10.0,18.0,881,522,80,False,18.0
Milan Night,27/02/2024,569,5,780,,,Tuesday,False,20.0,15.0,430,219,50,False,5.0
Rajdhani Day,27/02/2024,500,57,368,,,Tuesday,False,5.0,17.0,499,631,75,False,35.0
Rajdhani Night,27/02/2024,279,84,590,,,Tuesday,False,18.0,14.0,720,409,48,False,66.0
Time Bazar,27/02/2024,380,10,668,,,Tuesday,False,11.0,20.0,619,331,1,False,88.0
Kalyan,27/02/2025,180,97,179,,,Thursday,False,9.0,17.0,819,820,79,False,89.0
Main Bazar,27/02/2025,336,29,126,,,Thursday,False,12.0,9.0,663,873,92,False,25.0
Milan Day,27/02/2025,267,59,469,,,Thursday,False,15.0,19.0,732,530,95,False,51.0
Milan Night,27/02/2025,250,79,270,,,Thursday,False,7.0,9.0,749,729,97,False,74.0
Rajdhani Day,27/02/2025,135,99,270,,,Thursday,False,9.0,9.0,864,729,99,False,42.0
Rajdhani Night,27/02/2025,145,4,770,,,Thursday,False,10.0,14.0,854,229,40,False,80.0
Time Bazar,27/02/2025,399,10,334,,,Thursday,False,21.0,10.0,600,665,1,False,0.0
Rajdhani Day,27/03/2018,155,16,178,,,Tuesday,False,11.0,16.0,844,821,61,False,83.0
Rajdhani Day,27/03/2019,380,15,799,,,Wednesday,False,11.0,25.0,619,200,51,False,1.0
Rajdhani Day,27/03/2020,567,83,247,,,Friday,False,18.0,13.0,432,752,38,False,68.0
Kalyan,27/03/2021,379,94,239,,,Saturday,True,19.0,14.0,620,760,49,False,3.0
Rajdhani Day,27/03/2021,124,73,148,,,Saturday,True,7.0,13.0,875,851,37,False,10.0
Time Bazar,27/03/2021,346,36,899,,,Saturday,True,13.0,26.0,653,100,63,False,26.0
Kalyan,27/03/2023,779,36,169,,,Monday,False,23.0,16.0,220,830,63,False,58.0
Main Bazar,27/03/2023,680,44,699,,,Monday,False,14.0,24.0,319,300,44,False,15.0
Milan Day,27/03/2023,125,80,578,,,Monday,False,8.0,20.0,874,421,8,False,21.0
Milan Night,27/03/2023,257,42,480,,,Monday,False,14.0,12.0,742,519,24,False,37.0
Rajdhani Day,27/03/2023,570,27,458,,,Monday,False,12.0,17.0,429,541,72,False,46.0
Rajdhani Night,27/03/2023,578,4,266,,,Monday,False,20.0,14.0,421,733,40,False,0.0
Time Bazar,27/03/2023,589,22,129,,,Monday,False,22.0,12.0,410,870,22,False,14.0
Kalyan,27/03/2024,348,55,249,,,Wednesday,False,15.0,15.0,651,750,55,False,19.0
Main Bazar,27/03/2024,890,71,560,,,Wednesday,False,17.0,11.0,109,439,17,False,27.0
Milan Day,27/03/2024,369,83,120,,,Wednesday,False,18.0,3.0,630,879,38,False,3.0
Milan Night,27/03/2024,378,84,257,,,Wednesday,False,18.0,14.0,621,742,48,False,42.0
Rajdhani Day,27/03/2024,122,58,260,,,Wednesday,False,5.0,8.0,877,739,85,False,31.0
Rajdhani Night,27/03/2024,157,31,470,,,Wednesday,False,13.0,11.0,842,529,13,False,27.0
Time Bazar,27/03/2024,160,74,257,,,Wednesday,False,7.0,14.0,839,742,47,False,52.0
Kalyan,27/03/2025,890,79,289,,,Thursday,False,17.0,19.0,109,710,97,False,24.0
Main Bazar,27/03/2025,277,60,145,,,Thursday,False,16.0,10.0,722,854,6,False,11.0
Milan Day,27/03/2025,160,71,380,,,Thursday,False,7.0,11.0,839,619,17,False,12.0
Milan Night,27/03/2025,138,21,560,,,Thursday,False,12.0,11.0,861,439,12,False,63.0
Rajdhani Day,27/03/2025,349,64,149,,,Thursday,False,16.0,14.0,650,850,46,False,6.0
Rajdhani Night,27/03/2025,147,28,369,,,Thursday,False,12.0,18.0,852,630,82,False,3.0
Time Bazar,27/03/2025,280,3,788,,,Thursday,False,10.0,23.0,719,211,30,False,71.0
Rajdhani Day,27/04/2018,139,39,379,,,Friday,False,13.0,19.0,860,620,93,False,25.0
Rajdhani Day,27/04/2019,570,27,449,,,Saturday,True,12.0,17.0,429,550,72,False,12.0
Rajdhani Day,27/04/2020,248,40,118,,,Monday,False,14.0,10.0,751,881,4,False,13.0
Kalyan,27/04/2021,349,66,123,,,Tuesday,False,16.0,6.0,650,876,66,False,13.0
Rajdhani Day,27/04/2021,127,9,469,,,Tuesday,False,10.0,19.0,872,530,90,False,31.0
Rajdhani Night,27/04/2021,550,2,110,,,Tuesday,False,10.0,2.0,449,889,20,False,26.0
Time Bazar,27/04/2021,455,40,118,,,Tuesday,False,14.0,10.0,544,881,4,False,37.0
