Market,Date,Open_Pred,Open_Act,Close_Pred,Close_Act,Jodi_Pred,Jodi_Act,Open_Match,Close_Match,Jodi_Match,Patti_Match,Model
Time Bazar,26/05/2025,"8,5",8,"4,1",0,"81,54,55,44,01,25,41,79,40,95",80,True,False,False,False,N/A
Milan Day,26/05/2025,"0,0",1,"6,0",7,"06,02,60,94,98,13,62,49,48,50",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"8,2",4,"3,1",0,"83,21,18,48,29,23,35,66,22,71",40,False,False,False,False,N/A
Kalyan,26/05/2025,"4,1",3,"4,8",0,"18,44,45,67,12,91,68,26,06,53",30,False,False,False,False,N/A
Milan Night,26/05/2025,"1,0",1,"5,9",8,"15,09,62,19,64,38,18,36,88,10",18,True,False,True,False,N/A
Time Bazar,26/05/2025,"8,5",8,"4,1",0,"81,54,55,44,01,25,41,79,40,95",80,True,False,False,False,N/A
Milan Day,26/05/2025,"0,0",1,"6,0",7,"06,02,60,94,98,13,62,49,48,50",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"8,2",4,"3,1",0,"83,21,18,48,29,23,35,66,22,71",40,False,False,False,False,N/A
Kalyan,26/05/2025,"4,1",3,"4,8",0,"18,44,45,67,12,91,68,26,06,53",30,False,False,False,False,N/A
Milan Night,26/05/2025,"1,0",1,"5,9",8,"15,09,62,19,64,38,18,36,88,10",18,True,False,True,False,N/A
Rajdhani Night,26/05/2025,"1,5",0,"3,9",8,"53,19,17,58,86,99,47,31,09,44",08,False,False,False,False,N/A
Time Bazar,26/05/2025,"8,5",8,"4,1",0,"81,54,55,44,01,25,41,79,40,95",80,True,False,False,False,N/A
Milan Day,26/05/2025,"0,0",1,"6,0",7,"06,02,60,94,98,13,62,49,48,50",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"8,2",4,"3,1",0,"83,21,18,48,29,23,35,66,22,71",40,False,False,False,False,N/A
Kalyan,26/05/2025,"4,1",3,"4,8",0,"18,44,45,67,12,91,68,26,06,53",30,False,False,False,False,N/A
Milan Night,26/05/2025,"1,0",1,"5,9",8,"15,09,62,19,64,38,18,36,88,10",18,True,False,True,False,N/A
Main Bazar,26/05/2025,"0,3",8,"6,6",4,"36,06,35,82,40,99,67,29,81,90",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,26/05/2025,"6,1",8,"2,2",0,"62,22,10,44,06,75,29,20,43,81",80,False,False,False,False,N/A
Milan Day,26/05/2025,"2,9",1,"9,2",7,"29,04,92,80,40,10,47,68,33,44",17,False,False,False,False,N/A
Rajdhani Day,26/05/2025,"7,0",4,"5,2",0,"61,05,72,27,07,16,15,71,86,82",40,False,False,False,False,N/A
Kalyan,26/05/2025,"6,9",3,"6,9",0,"53,99,66,81,31,36,30,44,00,49",30,False,False,True,False,N/A
Milan Night,26/05/2025,"1,1",1,"9,0",8,"19,70,10,62,50,80,89,29,78,07",18,True,False,False,False,N/A
Main Bazar,26/05/2025,"6,9",8,"8,0",4,"68,91,96,20,11,66,67,04,69,83",84,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Milan Night,27/05/2025,"1,1",1,"9,0",7,"19,70,10,62,50,80,89,29,78,07",17,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Milan Night,27/05/2025,"1,1",1,"9,0",7,"19,70,10,62,50,80,89,29,78,07",17,True,False,False,False,N/A
Time Bazar,27/05/2025,"6,1",2,"2,2",7,"62,22,10,44,06,75,29,20,43,81",27,False,False,False,False,N/A
Milan Day,27/05/2025,"2,9",5,"9,2",4,"29,04,92,80,40,10,47,68,33,44",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"7,0",5,"5,2",4,"61,05,72,27,07,16,15,71,86,82",54,False,False,False,False,N/A
Kalyan,27/05/2025,"6,9",6,"6,9",1,"53,99,66,81,31,36,30,44,00,49",61,True,False,False,False,N/A
Milan Night,27/05/2025,"1,1",1,"9,0",7,"19,70,10,62,50,80,89,29,78,07",17,True,False,False,False,N/A
Rajdhani Night,27/05/2025,"1,2",7,"6,3",4,"73,16,27,23,11,77,53,85,22,20",74,False,False,False,False,N/A
Main Bazar,27/05/2025,"6,9",3,"8,0",3,"68,91,96,20,11,66,67,04,69,83",33,False,False,False,False,N/A
Time Bazar,27/05/2025,"4,4",2,"5,4",7,"45,44,19,67,08,77,91,89,72,80",27,False,False,False,False,N/A
Milan Day,27/05/2025,"8,0",5,"6,8",4,"86,08,12,96,38,47,40,55,11,83",54,False,False,False,False,N/A
Rajdhani Day,27/05/2025,"1,5",5,"1,2",4,"11,27,52,88,24,71,72,79,83,65",54,True,False,False,False,N/A
Kalyan,27/05/2025,"2,4",6,"8,4",1,"28,48,94,85,87,41,35,26,76,39",61,False,False,False,False,N/A
